"created_at","content","user_type","count"
2022-04-19,"Chess Training and Improvement","consumer",1
2022-04-20,"Player Performances and Strategies","consumer",1
2022-04-20,"Social Media Impact on Chess","consumer",1
2022-04-20,"Tournament Results and Standings","influencer",2
2022-04-21,"Chess Events and Tournaments","consumer",1
2022-04-21,"Health and Wellness in Chess","influencer",1
2022-04-21,"Tournament Results and Standings","influencer",3
2022-04-22,"Chess Events and Tournaments","consumer",2
2022-04-22,"Chess Training and Improvement","consumer",1
2022-04-22,"Chess Training and Improvement","influencer",1
2022-04-22,"Player Performances and Strategies","influencer",1
2022-04-22,"Social Media Impact on Chess","consumer",1
2022-04-22,"Tournament Results and Standings","consumer",1
2022-04-22,"Tournament Results and Standings","influencer",1
2022-04-23,"Chess Events and Tournaments","consumer",1
2022-04-23,"Chess Literature and Media","consumer",1
2022-04-23,"Online Chess Competitions","influencer",2
2022-04-23,"Player Performances and Strategies","consumer",1
2022-04-23,"Political and Social Issues in Chess","consumer",2
2022-04-23,"Social Media Impact on Chess","consumer",2
2022-04-23,"Social Media Impact on Chess","influencer",2
2022-04-24,"Chess Literature and Media","consumer",1
2022-04-24,"Chess Training and Improvement","consumer",1
2022-04-24,"Online Chess Competitions","consumer",1
2022-04-24,"Social Media Impact on Chess","consumer",4
2022-04-24,"Tournament Results and Standings","influencer",2
2022-04-25,"Social Media Impact on Chess","consumer",3
2022-04-26,"Chess Events and Tournaments","consumer",2
2022-04-26,"Chess Events and Tournaments","influencer",1
2022-04-26,"Chess Literature and Media","consumer",1
2022-04-26,"Player Performances and Strategies","consumer",1
2022-04-26,"Social Media Impact on Chess","consumer",2
2022-04-27,"Chess Events and Tournaments","consumer",3
2022-04-27,"Player Performances and Strategies","influencer",1
2022-04-27,"Social Media Impact on Chess","consumer",2
2022-04-27,"Social Media Impact on Chess","influencer",1
2022-04-27,"Tournament Results and Standings","consumer",1
2022-04-27,"Tournament Results and Standings","influencer",1
2022-04-28,"Chess Events and Tournaments","consumer",1
2022-04-28,"Chess Literature and Media","consumer",1
2022-04-28,"Social Media Impact on Chess","consumer",2
2022-04-29,"Chess Events and Tournaments","consumer",1
2022-04-29,"Chess Literature and Media","consumer",1
2022-04-29,"Social Media Impact on Chess","consumer",1
2022-04-29,"Tournament Results and Standings","consumer",2
2022-04-30,"Chess Events and Tournaments","consumer",1
2022-04-30,"Chess Literature and Media","consumer",1
2022-04-30,"Social Media Impact on Chess","consumer",1
2022-04-30,"Tournament Results and Standings","consumer",1
2022-05-01,"Chess Events and Tournaments","consumer",2
2022-05-01,"Chess Events and Tournaments","influencer",1
2022-05-01,"Chess Legends and Personalities","consumer",1
2022-05-01,"Chess Training and Improvement","consumer",1
2022-05-01,"Social Media Impact on Chess","consumer",1
2022-05-02,"Social Media Impact on Chess","consumer",2
2022-05-02,"Tournament Results and Standings","consumer",1
2022-05-03,"Chess Events and Tournaments","influencer",2
2022-05-03,"Chess Legends and Personalities","consumer",1
2022-05-03,"Chess Literature and Media","consumer",1
2022-05-03,"Chess Training and Improvement","influencer",1
2022-05-03,"Player Performances and Strategies","consumer",1
2022-05-03,"Political and Social Issues in Chess","consumer",1
2022-05-03,"Social Media Impact on Chess","consumer",3
2022-05-04,"Chess Events and Tournaments","consumer",1
2022-05-04,"Chess Training and Improvement","consumer",3
2022-05-04,"None","consumer",1
2022-05-04,"Online Chess Competitions","consumer",1
2022-05-04,"Player Performances and Strategies","consumer",1
2022-05-04,"Political and Social Issues in Chess","consumer",1
2022-05-04,"Social Media Impact on Chess","consumer",4
2022-05-05,"Chess Legends and Personalities","consumer",1
2022-05-05,"Chess Legends and Personalities","influencer",1
2022-05-05,"Player Performances and Strategies","influencer",3
2022-05-05,"Tournament Results and Standings","consumer",1
2022-05-05,"Tournament Results and Standings","influencer",1
2022-05-06,"Chess Events and Tournaments","consumer",1
2022-05-06,"Chess Legends and Personalities","consumer",1
2022-05-06,"Chess Legends and Personalities","influencer",2
2022-05-06,"Chess Opening Renaming","influencer",1
2022-05-06,"Chess Personalities","influencer",1
2022-05-06,"Health and Wellness in Chess","consumer",1
2022-05-06,"Player Performances and Strategies","consumer",1
2022-05-06,"Social Media Impact on Chess","consumer",3
2022-05-06,"Tournament Results and Standings","influencer",4
2022-05-07,"Chess Impact on Social Issues","consumer",1
2022-05-07,"Chess Legends and Personalities","consumer",1
2022-05-07,"Player Performances and Strategies","consumer",1
2022-05-07,"Tournament Results and Standings","influencer",1
2022-05-08,"Tournament Results and Standings","influencer",3
2022-05-09,"Chess Events and Tournaments","influencer",1
2022-05-09,"Player Performances and Strategies","influencer",1
2022-05-09,"Political and Social Issues in Chess","consumer",1
2022-05-09,"Social Media Impact on Chess","consumer",1
2022-05-09,"Tournament Results and Standings","influencer",2
2022-05-10,"Chess Events and Tournaments","consumer",2
2022-05-10,"Political and Social Issues in Chess","consumer",1
2022-05-10,"Social Media Impact on Chess","consumer",1
2022-05-11,"Chess Events and Tournaments","consumer",1
2022-05-11,"Chess Strategies","consumer",1
2022-05-11,"Player Performances and Strategies","influencer",1
2022-05-11,"Social Media Impact on Chess","consumer",1
2022-05-11,"Tournament Results and Standings","consumer",2
2022-05-11,"Tournament Results and Standings","influencer",1
2022-05-12,"Chess Events and Tournaments","consumer",1
2022-05-12,"Chess Legends and Personalities","consumer",2
2022-05-12,"Player Performances and Strategies","influencer",3
2022-05-12,"Political and Social Issues in Chess","consumer",1
2022-05-12,"Social Media Impact on Chess","consumer",2
2022-05-13,"Chess Training and Improvement","influencer",1
2022-05-13,"Player Performances and Strategies","consumer",1
2022-05-13,"Player Performances and Strategies","influencer",2
2022-05-13,"Social Media Impact on Chess","consumer",1
2022-05-13,"Tournament Results and Standings","consumer",1
2022-05-14,"Chess Events and Tournaments","influencer",2
2022-05-14,"Chess Legends and Personalities","influencer",2
2022-05-14,"Chess Training and Improvement","influencer",1
2022-05-14,"Player Performances and Strategies","consumer",2
2022-05-14,"Social Media Impact on Chess","consumer",1
2022-05-14,"Tournament Results and Standings","consumer",1
2022-05-15,"Chess Legends and Personalities","consumer",1
2022-05-15,"Social Media Impact on Chess","consumer",1
2022-05-16,"Chess Training and Improvement","consumer",1
2022-05-16,"Online Chess Competitions","consumer",1
2022-05-16,"Player Performances and Strategies","consumer",1
2022-05-16,"Political and Social Issues in Chess","consumer",1
2022-05-16,"Social Media Impact on Chess","consumer",1
2022-05-16,"Tournament Results and Standings","consumer",1
2022-05-17,"Chess Events and Tournaments","consumer",2
2022-05-17,"Political and Social Issues in Chess","consumer",1
2022-05-17,"Social Media Impact on Chess","consumer",1
2022-05-18,"Chess Events and Tournaments","consumer",2
2022-05-18,"Chess Literature and Media","consumer",1
2022-05-18,"Political and Social Issues in Chess","consumer",1
2022-05-19,"Chess Events and Tournaments","consumer",1
2022-05-19,"Social Media Impact on Chess","consumer",1
2022-05-19,"Social Media Impact on Chess","influencer",1
2022-05-19,"Tournament Results and Standings","influencer",2
2022-05-20,"Chess Training and Improvement","consumer",1
2022-05-20,"Player Performances and Strategies","consumer",1
2022-05-20,"Player Performances and Strategies","influencer",2
2022-05-20,"Social Media Impact on Chess","consumer",2
2022-05-20,"Tournament Results and Standings","influencer",1
2022-05-21,"Chess Legends and Personalities","influencer",1
2022-05-21,"Chess Training and Improvement","consumer",1
2022-05-21,"Social Media Impact on Chess","influencer",1
2022-05-21,"Tournament Results and Standings","consumer",1
2022-05-21,"Tournament Results and Standings","influencer",1
2022-05-22,"Chess Literature and Media","consumer",1
2022-05-22,"Political and Social Issues in Chess","consumer",1
2022-05-22,"Social Media Impact on Chess","consumer",1
2022-05-22,"Social Media Impact on Chess","influencer",1
2022-05-22,"Tournament Results and Standings","consumer",2
2022-05-23,"Chess Events and Tournaments","influencer",1
2022-05-23,"Chess Legends and Personalities","consumer",2
2022-05-23,"Chess Training and Improvement","consumer",1
2022-05-24,"Chess Events and Tournaments","consumer",1
2022-05-24,"Chess Training and Improvement","consumer",1
2022-05-24,"Health and Wellness in Chess","consumer",1
2022-05-24,"Social Media Impact on Chess","influencer",1
2022-05-25,"Chess Literature and Media","consumer",2
2022-05-25,"Player Performances and Strategies","consumer",1
2022-05-25,"Social Media Impact on Chess","influencer",1
2022-05-26,"Chess Personalities","consumer",1
2022-05-26,"Chess Training and Improvement","influencer",1
2022-05-26,"Political and Social Issues in Chess","consumer",1
2022-05-27,"Chess Legends and Personalities","influencer",1
2022-05-27,"Online Chess Competitions","consumer",1
2022-05-27,"Political and Social Issues in Chess","consumer",1
2022-05-27,"Tournament Results and Standings","influencer",1
2022-05-28,"Chess Events and Tournaments","consumer",1
2022-05-28,"Chess Trends and Innovations","consumer",1
2022-05-29,"Political and Social Issues in Chess","consumer",1
2022-05-30,"Chess Events and Tournaments","consumer",1
2022-05-30,"Chess Literature and Media","consumer",2
2022-05-30,"Chess Personalities","consumer",1
2022-05-30,"Social Media Impact on Chess","consumer",1
2022-05-30,"Tournament Results and Standings","consumer",1
2022-05-30,"Tournament Results and Standings","influencer",1
2022-05-31,"Chess Events and Tournaments","consumer",1
2022-05-31,"Chess Literature and Media","consumer",1
2022-05-31,"Chess Training and Improvement","influencer",1
2022-05-31,"Player Performances and Strategies","influencer",1
2022-05-31,"Political and Social Issues in Chess","consumer",1
2022-05-31,"Tournament Results and Standings","consumer",1
2022-06-01,"Chess Training and Improvement","consumer",1
2022-06-01,"Player Performances and Strategies","consumer",1
2022-06-01,"Player Performances and Strategies","influencer",1
2022-06-01,"Political and Social Issues in Chess","consumer",1
2022-06-01,"Tournament Results and Standings","consumer",1
2022-06-02,"Chess Literature and Media","consumer",1
2022-06-02,"Online Chess Competitions","consumer",1
2022-06-02,"Social Media Impact on Chess","influencer",1
2022-06-02,"Tournament Results and Standings","consumer",4
2022-06-03,"Chess Events and Tournaments","influencer",2
2022-06-03,"Social Media Impact on Chess","consumer",2
2022-06-04,"Chess Events and Tournaments","consumer",1
2022-06-04,"Chess Legends and Personalities","consumer",1
2022-06-04,"Chess Training and Improvement","consumer",2
2022-06-04,"Social Media Impact on Chess","consumer",2
2022-06-05,"Chess Events and Tournaments","consumer",1
2022-06-05,"Player Performances and Strategies","consumer",1
2022-06-06,"Chess Events and Tournaments","consumer",1
2022-06-06,"Chess Literature and Media","consumer",1
2022-06-06,"Chess Personalities","consumer",1
2022-06-06,"Political and Social Issues in Chess","consumer",2
2022-06-06,"Social Media Impact on Chess","consumer",1
2022-06-06,"Tournament Results and Standings","consumer",2
2022-06-06,"Tournament Results and Standings","influencer",1
2022-06-07,"Chess Events and Tournaments","consumer",1
2022-06-07,"Player Performances and Strategies","influencer",1
2022-06-07,"Social Media Impact on Chess","consumer",2
2022-06-08,"Chess Events and Tournaments","consumer",1
2022-06-08,"Chess Training and Improvement","consumer",1
2022-06-09,"Player Performances and Strategies","influencer",1
2022-06-09,"Social Media Impact on Chess","consumer",1
2022-06-09,"Tournament Results and Standings","consumer",1
2022-06-10,"Chess Events and Tournaments","consumer",1
2022-06-10,"Chess Legends and Personalities","consumer",1
2022-06-10,"Chess Personalities","consumer",1
2022-06-10,"Player Performances and Strategies","consumer",2
2022-06-10,"Social Media Impact on Chess","consumer",3
2022-06-11,"Chess Events and Tournaments","consumer",1
2022-06-12,"Chess Events and Tournaments","consumer",1
2022-06-12,"Player Performances and Strategies","consumer",1
2022-06-13,"Chess Events and Tournaments","consumer",1
2022-06-13,"Chess Literature and Media","consumer",1
2022-06-13,"Chess Personalities","consumer",1
2022-06-14,"Chess Events and Tournaments","consumer",4
2022-06-14,"Chess Literature and Media","consumer",1
2022-06-14,"Chess Training and Improvement","consumer",1
2022-06-14,"Online Chess Competitions","consumer",1
2022-06-14,"Social Media Impact on Chess","consumer",1
2022-06-14,"Tournament Results and Standings","consumer",2
2022-06-15,"Chess Events and Tournaments","consumer",1
2022-06-15,"Chess Literature and Media","consumer",3
2022-06-15,"Political and Social Issues in Chess","consumer",2
2022-06-15,"Social Media Impact on Chess","consumer",2
2022-06-16,"Chess Events and Tournaments","consumer",1
2022-06-16,"Chess Literature and Media","consumer",1
2022-06-16,"Political and Social Issues in Chess","consumer",1
2022-06-16,"Social Media Impact on Chess","consumer",2
2022-06-16,"Social Media Impact on Chess","influencer",2
2022-06-16,"Tournament Results and Standings","consumer",1
2022-06-17,"Chess Events and Tournaments","consumer",1
2022-06-17,"Chess Legends and Personalities","influencer",2
2022-06-17,"Chess Literature and Media","consumer",1
2022-06-17,"Player Performances and Strategies","influencer",1
2022-06-17,"Social Media Impact on Chess","consumer",2
2022-06-17,"Tournament Results and Standings","consumer",3
2022-06-17,"Tournament Results and Standings","influencer",2
2022-06-18,"Chess Events and Tournaments","consumer",2
2022-06-18,"Chess Literature and Media","consumer",1
2022-06-18,"Chess Training and Improvement","consumer",1
2022-06-18,"Player Performances and Strategies","consumer",2
2022-06-18,"Player Performances and Strategies","influencer",1
2022-06-18,"Political and Social Issues in Chess","consumer",1
2022-06-18,"Social Media Impact on Chess","consumer",1
2022-06-19,"Chess Literature and Media","consumer",1
2022-06-19,"Social Media Impact on Chess","influencer",1
2022-06-20,"Chess Events and Tournaments","consumer",1
2022-06-20,"Online Chess Competitions","consumer",1
2022-06-20,"Political and Social Issues in Chess","consumer",1
2022-06-20,"Social Media Impact on Chess","consumer",1
2022-06-21,"Chess Events and Tournaments","consumer",1
2022-06-21,"Chess Events and Tournaments","influencer",1
2022-06-21,"Political and Social Issues in Chess","consumer",2
2022-06-21,"Social Media Impact on Chess","consumer",2
2022-06-21,"Social Media Impact on Chess","influencer",1
2022-06-22,"Chess Literature and Media","consumer",1
2022-06-22,"Health and Wellness in Chess","consumer",1
2022-06-22,"Player Performances and Strategies","consumer",1
2022-06-22,"Social Media Impact on Chess","consumer",2
2022-06-23,"Chess Legends and Personalities","influencer",1
2022-06-23,"Player Performances and Strategies","consumer",1
2022-06-23,"Social Media Impact on Chess","influencer",1
2022-06-23,"Tournament Results and Standings","consumer",1
2022-06-24,"Chess Literature and Media","consumer",1
2022-06-24,"Political and Social Issues in Chess","consumer",1
2022-06-24,"Social Media Impact on Chess","consumer",1
2022-06-25,"Chess Events and Tournaments","consumer",1
2022-06-25,"Chess Legends and Personalities","consumer",2
2022-06-25,"Chess Literature and Media","consumer",1
2022-06-25,"Online Chess Competitions","consumer",1
2022-06-25,"Political and Social Issues in Chess","consumer",1
2022-06-25,"Social Media Impact on Chess","consumer",2
2022-06-26,"Online Chess Competitions","consumer",1
2022-06-26,"Social Media Impact on Chess","consumer",2
2022-06-27,"Chess Events and Tournaments","consumer",1
2022-06-27,"Chess Legends and Personalities","consumer",1
2022-06-27,"Player Performances and Strategies","influencer",1
2022-06-27,"Political and Social Issues in Chess","influencer",1
2022-06-27,"Social Media Impact on Chess","consumer",2
2022-06-27,"Tournament Results and Standings","consumer",1
2022-06-28,"Political and Social Issues in Chess","consumer",1
2022-06-28,"Social Media Impact on Chess","consumer",2
2022-06-29,"Chess Events and Tournaments","consumer",1
2022-06-29,"Player Performances and Strategies","consumer",1
2022-06-29,"Tournament Results and Standings","consumer",1
2022-06-29,"Tournament Results and Standings","influencer",1
2022-06-30,"Chess Events and Tournaments","consumer",1
2022-06-30,"Chess Legends and Personalities","consumer",1
2022-06-30,"Chess Literature and Media","consumer",1
2022-06-30,"Chess Training and Improvement","consumer",1
2022-06-30,"Online Chess Competitions","consumer",1
2022-06-30,"Player Performances and Strategies","consumer",2
2022-06-30,"Social Media Impact on Chess","consumer",2
2022-06-30,"Social Media Impact on Chess","influencer",1
2022-07-01,"Chess Events and Tournaments","consumer",1
2022-07-01,"Chess Legends and Personalities","consumer",1
2022-07-01,"Chess Legends and Personalities","influencer",1
2022-07-01,"Chess Training and Improvement","consumer",1
2022-07-01,"Player Performances and Strategies","consumer",1
2022-07-01,"Political and Social Issues in Chess","consumer",2
2022-07-01,"Social Media Impact on Chess","consumer",1
2022-07-01,"Tournament Results and Standings","consumer",2
2022-07-02,"Chess Events and Tournaments","consumer",2
2022-07-02,"Chess Legends and Personalities","consumer",1
2022-07-02,"Online Chess Competitions","consumer",1
2022-07-02,"Player Performances and Strategies","consumer",1
2022-07-02,"Social Media Impact on Chess","consumer",7
2022-07-03,"Chess Events and Tournaments","consumer",1
2022-07-03,"Health and Wellness in Chess","consumer",1
2022-07-03,"Online Chess Competitions","consumer",1
2022-07-03,"Player Performances and Strategies","consumer",1
2022-07-03,"Social Media Impact on Chess","consumer",1
2022-07-03,"Social Media Impact on Chess","influencer",2
2022-07-03,"Tournament Results and Standings","consumer",3
2022-07-04,"Player Performances and Strategies","consumer",1
2022-07-04,"Political and Social Issues in Chess","consumer",1
2022-07-05,"Chess Events and Tournaments","consumer",1
2022-07-05,"Chess Events and Tournaments","influencer",1
2022-07-05,"Online Chess Competitions","consumer",1
2022-07-05,"Social Media Impact on Chess","consumer",2
2022-07-06,"Chess Events and Tournaments","consumer",1
2022-07-06,"Chess Events and Tournaments","influencer",1
2022-07-06,"Chess Literature and Media","consumer",1
2022-07-06,"Health and Wellness in Chess","consumer",1
2022-07-06,"Social Media Impact on Chess","consumer",1
2022-07-07,"Chess Legends and Personalities","consumer",1
2022-07-07,"Social Media Impact on Chess","consumer",1
2022-07-08,"Chess Events and Tournaments","consumer",1
2022-07-08,"Chess Legends and Personalities","consumer",1
2022-07-08,"Chess Literature and Media","influencer",1
2022-07-08,"Player Performances and Strategies","influencer",1
2022-07-08,"Political and Social Issues in Chess","consumer",1
2022-07-08,"Social Media Impact on Chess","consumer",1
2022-07-08,"Tournament Results and Standings","consumer",1
2022-07-08,"Tournament Results and Standings","influencer",2
2022-07-09,"Chess Events and Tournaments","consumer",1
2022-07-09,"Player Performances and Strategies","influencer",2
2022-07-09,"Political and Social Issues in Chess","consumer",2
2022-07-09,"Social Media Impact on Chess","consumer",3
2022-07-10,"Chess Events and Tournaments","influencer",1
2022-07-10,"Chess Legends and Personalities","consumer",1
2022-07-10,"Chess Personalities","consumer",1
2022-07-10,"Chess Training and Improvement","consumer",1
2022-07-10,"Player Performances and Strategies","influencer",1
2022-07-10,"Social Media Impact on Chess","consumer",2
2022-07-10,"Social Media Impact on Chess","influencer",1
2022-07-10,"Tournament Results and Standings","consumer",1
2022-07-11,"Chess Events and Tournaments","consumer",3
2022-07-11,"Player Performances and Strategies","consumer",1
2022-07-11,"Tournament Results and Standings","consumer",2
2022-07-11,"Tournament Results and Standings","influencer",1
2022-07-12,"Chess Events and Tournaments","consumer",1
2022-07-12,"Health and Wellness in Chess","consumer",1
2022-07-12,"Political and Social Issues in Chess","consumer",1
2022-07-12,"Social Media Impact on Chess","consumer",2
2022-07-12,"Tournament Results and Standings","consumer",1
2022-07-13,"Chess Events and Tournaments","consumer",2
2022-07-13,"Chess Events and Tournaments","influencer",1
2022-07-13,"Chess Literature and Media","consumer",3
2022-07-13,"Chess Training and Improvement","consumer",1
2022-07-13,"Chess Training and Improvement","influencer",1
2022-07-13,"Social Media Impact on Chess","consumer",1
2022-07-13,"Tournament Results and Standings","influencer",3
2022-07-14,"Chess Events and Tournaments","consumer",1
2022-07-14,"Chess Events and Tournaments","influencer",2
2022-07-14,"Player Performances and Strategies","influencer",1
2022-07-14,"Political and Social Issues in Chess","consumer",1
2022-07-14,"Social Media Impact on Chess","influencer",1
2022-07-15,"Chess Events and Tournaments","consumer",1
2022-07-15,"Chess Literature and Media","consumer",1
2022-07-15,"Player Performances and Strategies","influencer",3
2022-07-15,"Social Media Impact on Chess","influencer",1
2022-07-16,"Chess Events and Tournaments","consumer",2
2022-07-16,"Chess Legends and Personalities","consumer",1
2022-07-16,"Chess Literature and Media","consumer",1
2022-07-16,"Political and Social Issues in Chess","consumer",1
2022-07-16,"Social Media Impact on Chess","influencer",1
2022-07-16,"Tournament Results and Standings","consumer",1
2022-07-17,"Chess Events and Tournaments","consumer",1
2022-07-17,"Player Performances and Strategies","consumer",1
2022-07-17,"Social Media Impact on Chess","consumer",1
2022-07-17,"Social Media Impact on Chess","influencer",1
2022-07-18,"Chess Software and Tools","consumer",1
2022-07-18,"Political and Social Issues in Chess","consumer",1
2022-07-18,"Social Media Impact on Chess","consumer",2
2022-07-19,"Chess Training and Improvement","consumer",1
2022-07-19,"Social Media Impact on Chess","consumer",3
2022-07-19,"Tournament Results and Standings","consumer",2
2022-07-20,"Chess Events and Tournaments","consumer",1
2022-07-20,"Chess Events and Tournaments","influencer",2
2022-07-20,"Chess Legends and Personalities","consumer",1
2022-07-20,"Social Media Impact on Chess","consumer",1
2022-07-20,"Social Media Impact on Chess","influencer",1
2022-07-20,"Tournament Results and Standings","influencer",2
2022-07-21,"Chess Events and Tournaments","consumer",1
2022-07-21,"Player Performances and Strategies","consumer",1
2022-07-21,"Player Performances and Strategies","influencer",1
2022-07-21,"Social Media Impact on Chess","consumer",1
2022-07-21,"Social Media Impact on Chess","influencer",1
2022-07-22,"Chess Events and Tournaments","influencer",2
2022-07-22,"Chess Training and Improvement","consumer",1
2022-07-22,"Player Performances and Strategies","influencer",1
2022-07-22,"Social Media Impact on Chess","consumer",2
2022-07-22,"Tournament Results and Standings","consumer",3
2022-07-23,"Player Performances and Strategies","influencer",1
2022-07-23,"Political and Social Issues in Chess","consumer",2
2022-07-23,"Social Media Impact on Chess","consumer",2
2022-07-23,"Tournament Results and Standings","consumer",2
2022-07-23,"Tournament Results and Standings","influencer",1
2022-07-24,"Chess Events and Tournaments","influencer",1
2022-07-24,"Chess Legends and Personalities","consumer",1
2022-07-24,"Player Performances and Strategies","influencer",2
2022-07-24,"Tournament Results and Standings","consumer",1
2022-07-25,"Chess Events and Tournaments","consumer",1
2022-07-25,"Chess Training and Improvement","influencer",1
2022-07-25,"Health and Wellness in Chess","consumer",1
2022-07-25,"Social Media Impact on Chess","consumer",1
2022-07-25,"Tournament Results and Standings","influencer",1
2022-07-26,"Chess Events and Tournaments","consumer",1
2022-07-26,"Chess Legends and Personalities","influencer",2
2022-07-26,"Social Media Impact on Chess","consumer",2
2022-07-27,"Chess Events and Tournaments","consumer",3
2022-07-27,"Chess Legends and Personalities","consumer",1
2022-07-27,"Chess Training and Improvement","consumer",1
2022-07-27,"Political and Social Issues in Chess","consumer",1
2022-07-27,"Social Media Impact on Chess","consumer",3
2022-07-27,"Social Media Impact on Chess","influencer",2
2022-07-28,"Chess Events and Tournaments","consumer",3
2022-07-28,"Chess Events and Tournaments","influencer",1
2022-07-28,"Chess Legends and Personalities","consumer",1
2022-07-28,"Chess Training and Improvement","consumer",1
2022-07-28,"Chess Training and Improvement","influencer",1
2022-07-28,"Tournament Results and Standings","influencer",1
2022-07-29,"Chess Events and Tournaments","consumer",2
2022-07-29,"Chess Legends and Personalities","consumer",3
2022-07-29,"Player Performances and Strategies","consumer",1
2022-07-29,"Political and Social Issues in Chess","consumer",1
2022-07-29,"Social Media Impact on Chess","consumer",3
2022-07-30,"Chess Events and Tournaments","consumer",1
2022-07-30,"Chess Legends and Personalities","consumer",1
2022-07-30,"Chess Legends and Personalities","influencer",1
2022-07-30,"Player Performances and Strategies","consumer",1
2022-07-30,"Social Media Impact on Chess","consumer",2
2022-07-30,"Tournament Results and Standings","consumer",1
2022-07-31,"Chess Events and Tournaments","consumer",5
2022-07-31,"Chess Legends and Personalities","consumer",1
2022-07-31,"Social Media Impact on Chess","consumer",1
2022-07-31,"Social Media Impact on Chess","influencer",1
2022-07-31,"Tournament Results and Standings","consumer",4
2022-08-01,"Chess Events and Tournaments","consumer",1
2022-08-01,"Chess Legends and Personalities","consumer",2
2022-08-01,"Chess Literature and Media","consumer",1
2022-08-01,"Player Performances and Strategies","consumer",1
2022-08-01,"Player Performances and Strategies","influencer",1
2022-08-01,"Political and Social Issues in Chess","consumer",1
2022-08-01,"Social Media Impact on Chess","consumer",3
2022-08-01,"Tournament Results and Standings","consumer",3
2022-08-02,"Health and Wellness in Chess","consumer",1
2022-08-02,"Player Performances and Strategies","consumer",1
2022-08-02,"Social Media Impact on Chess","consumer",1
2022-08-03,"Chess Events and Tournaments","consumer",1
2022-08-03,"Chess Events and Tournaments","influencer",1
2022-08-03,"Chess Literature and Media","consumer",1
2022-08-03,"Online Chess Competitions","influencer",1
2022-08-03,"Political and Social Issues in Chess","consumer",1
2022-08-03,"Social Media Impact on Chess","consumer",2
2022-08-03,"Tournament Results and Standings","consumer",4
2022-08-03,"Tournament Results and Standings","influencer",1
2022-08-04,"Chess Events and Tournaments","consumer",1
2022-08-04,"Chess Literature and Media","influencer",1
2022-08-04,"Political and Social Issues in Chess","consumer",1
2022-08-04,"Tournament Results and Standings","consumer",1
2022-08-05,"Chess Events and Tournaments","consumer",2
2022-08-05,"Player Performances and Strategies","consumer",3
2022-08-05,"Social Media Impact on Chess","consumer",3
2022-08-06,"Chess Legends and Personalities","consumer",2
2022-08-06,"Chess Literature and Media","consumer",1
2022-08-06,"Chess Training and Improvement","consumer",1
2022-08-06,"Player Performances and Strategies","consumer",1
2022-08-06,"Political and Social Issues in Chess","consumer",2
2022-08-06,"Social Media Impact on Chess","consumer",2
2022-08-06,"Social Media Impact on Chess","influencer",1
2022-08-07,"Chess Legends and Personalities","consumer",1
2022-08-07,"Chess Training and Improvement","influencer",1
2022-08-07,"Online Chess Competitions","influencer",1
2022-08-07,"Social Media Impact on Chess","consumer",2
2022-08-07,"Tournament Results and Standings","consumer",1
2022-08-08,"Chess Events and Tournaments","consumer",3
2022-08-08,"Chess Literature and Media","consumer",1
2022-08-08,"Chess Literature and Media","influencer",1
2022-08-08,"Player Performances and Strategies","consumer",1
2022-08-08,"Political and Social Issues in Chess","consumer",3
2022-08-08,"Social Media Impact on Chess","consumer",1
2022-08-08,"Social Media Impact on Chess","influencer",1
2022-08-08,"Tournament Results and Standings","consumer",3
2022-08-09,"Chess Legends and Personalities","consumer",1
2022-08-09,"Social Media Impact on Chess","consumer",2
2022-08-09,"Tournament Results and Standings","consumer",1
2022-08-10,"Chess Legends and Personalities","consumer",1
2022-08-10,"Chess Literature and Media","consumer",1
2022-08-10,"Chess Training and Improvement","consumer",1
2022-08-10,"Political and Social Issues in Chess","consumer",2
2022-08-10,"Social Media Impact on Chess","consumer",3
2022-08-10,"Tournament Results and Standings","consumer",2
2022-08-11,"Chess Events and Tournaments","consumer",2
2022-08-11,"Chess Training and Improvement","influencer",1
2022-08-11,"Player Performances and Strategies","consumer",1
2022-08-11,"Social Media Impact on Chess","consumer",3
2022-08-12,"Chess Events and Tournaments","consumer",1
2022-08-12,"Chess Personalities","consumer",1
2022-08-12,"Player Performances and Strategies","consumer",1
2022-08-12,"Political and Social Issues in Chess","consumer",1
2022-08-12,"Social Media Impact on Chess","consumer",4
2022-08-12,"Tournament Results and Standings","consumer",2
2022-08-13,"Player Performances and Strategies","influencer",1
2022-08-13,"Social Media Impact on Chess","consumer",2
2022-08-13,"Tournament Results and Standings","consumer",1
2022-08-14,"Chess Literature and Media","consumer",1
2022-08-14,"Social Media Impact on Chess","influencer",1
2022-08-14,"Tournament Results and Standings","consumer",1
2022-08-15,"Chess Events and Tournaments","consumer",1
2022-08-15,"Chess Legends and Personalities","influencer",1
2022-08-15,"Online Chess Competitions","influencer",1
2022-08-15,"Social Media Impact on Chess","consumer",4
2022-08-16,"Chess Literature and Media","consumer",1
2022-08-16,"Tournament Results and Standings","consumer",1
2022-08-17,"Chess Events and Tournaments","consumer",2
2022-08-17,"Chess Events and Tournaments","influencer",1
2022-08-17,"Chess Legends and Personalities","consumer",1
2022-08-17,"Social Media Impact on Chess","consumer",2
2022-08-18,"Chess Events and Tournaments","influencer",1
2022-08-18,"Social Media Impact on Chess","consumer",2
2022-08-18,"Tournament Results and Standings","consumer",1
2022-08-19,"Chess Events and Tournaments","consumer",2
2022-08-19,"Player Performances and Strategies","consumer",2
2022-08-19,"Social Media Impact on Chess","consumer",2
